"Date","texted","retweets","favorites"
2016-06-14,"The Trading Game     pic.twitter.com/syAium6RjU",0,0
2016-06-14,"TMF Direxion Daily 20+ Year Treasury Bull 3x Shares 52Wk Low        ",0,1
2016-06-15,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-06-15,"  stalling more than expected. Has support  should hold for the  focus; if not, reevaluate.pic.twitter.com/zjDdJC59JF",0,0
2016-06-15,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed , ,  ",1,0
2016-06-15,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed , ,   ",0,0
2016-06-15,"CHICAGO apertura diurno   -1,10 (428,57)  -0,20 (171,65)  +0,09 (178,28)     Reuters",1,0
2016-06-15,"CHICAGO cierre diurno   -4,96 (424,71)  -2,95 (168,90)  -2,76 (175,43)     Reuters",0,0
2016-06-15,"Game Of Corn   ",0,1
2016-06-15,"Hedge Fund Beatdown Taking Place In VIX Futures               ",1,1
2016-06-15,"Hedge Fund Beatdown Taking Place In VIX Futures        AWESOME DATA",1,1
2016-06-15,"Producers & users have been quick to sell into corn's rally    pic.twitter.com/htb4mRXl9v",0,1
2016-06-16,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-06-16,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,  ",0,0
2016-06-16,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,   ",0,0
2016-06-16,"CHICAGO apertura diurno   -5,60 (419,11)  -2,26 (166,63)  -0,92 (174,52)     Reuters",3,0
2016-06-16,"Get your say in on  at SpeculatingStocks, the discovery engine.   ",0,0
2016-06-16,"Long   Corn Belt Could Have ＆Flash Drought＊ This Summer, U.S. Says   via ",2,4
2016-06-16,"The Market Sentiment Of Corn (ETF: , Futures: ) Is Rated NEUTRAL.  pic.twitter.com/YHJlF7kUdU",0,0
2016-06-17,"  July R2 ; monthly momentum. Above yearly R1 .58, but not sure it tags yrly R2 .twitter.com/bkuginiSfF",0,0
2016-06-17,"  up from consolidation that established a range base from ; - range target =twitter.com/OVF5SoyF33",0,0
2016-06-17," (weekly) - Classic bottom formation (similar to '09-'10) and primary trend is now UP. pic.twitter.com/kxO0hNuolg",9,14
2016-06-17,"Besides ethanol is trading near 52-week highs. Oh, and  too. Natty gas near YTD highs.",0,0
2016-06-17,"Chicago Agriculture Commodities Extend Losses: Chicago Agriculture Commodities Extend Losses , ,  ",0,0
2016-06-17,"Chicago Agriculture Commodities Extend Losses: Chicago Agriculture Commodities Extend Losses , ,   ",0,0
2016-06-17,"Notice   getting >'s will also look like a breakout on P&F - at least reinforcing .pic.twitter.com/slwjrTrfLP",0,0
2016-06-17,"true there's a pricing band on weekly ~, could at least restrain   from lingering ~.twitter.com/Nk2jM0Czhm",0,0
2016-06-18,"ICYMI: End of the Day Agriculture Video for June 17     ",1,0
2016-06-18,"New market recap video posted:   I cover:               ",0,0
2016-06-19,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-06-19,"We Look At The Grains, Softs And Meats For A Rebound In Food Inflation (Video)        ",0,0
2016-06-20,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-06-20," breaking out and looking very good. Watch @    ",0,0
2016-06-20,": short  long  worked on  fxTrade platform",0,0
2016-06-20,"Explore  numbers and pros and cons for   ",0,0
2016-06-20,"Grain ETN  gained 0.19 (0.52%) last week, remains above 20dMA; Short term momentum trending up.   pic.twitter.com/TqSgiMohhJ",0,0
2016-06-20,"ObenNation - Recent July/Dec Corn Spread Trade  pic.twitter.com/UjiCcqNuYC",0,0
2016-06-20,"U.S. Corn Weekly Review & Trading Outlook (June 19) -    by   .twitter.com/Ni0BYy72gb",5,2
2016-06-20,"We calculated 63-day Expected Return of  for you: 12.18%  ",0,0
2016-06-21,"  got socked today",0,1
2016-06-21," is a gift right here. Back up the truck",0,0
2016-06-21,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,  ",0,0
2016-06-21,"CHICAGO apertura diurno   -3,95 (416,17)  -6,50 (159,35)  -2,57 (171,21)     Reuters",2,0
2016-06-21,"CHICAGO apertura diurno   -3,95 (416,17)  -6,50 (159,35)  -2,57 (171,21)     Reuters ",0,0
2016-06-21,"CHICAGO cierre diurno   -3,77 (416,54)  -9,84 (156,00)  -5,33 (168,45)     Reuters",3,0
2016-06-21,"Corn Futures Are Getting Smoked Today, Thanks to Great Weather - Trading with The Fly      ",0,0
2016-06-21,"Have to use weekly for perspective on   fugly drop, < & retesting the old  support.pic.twitter.com/CFzrcGZNrM",0,0
2016-06-21,"Rotated some winnings from GBPUSD into  ",1,1
2016-06-21,"Wet spring with a droughty summer ahead? You homos best hop on the  train.:   submitted by    /u/Opiated  ",0,0
2016-06-22,"  : short  long +long  combined worked thru  fxTrade platformpic.twitter.com/Q98nkfHeQU",0,0
2016-06-22,"  fell with the ""strawberry moon"", 2 days, into daily lower Bollinger Band.  broken support=>resistance.pic.twitter.com/haFiNET7yC",0,0
2016-06-22,": short relative strong , long  + long  worked on   fxtrade mobile platform",0,0
2016-06-22,":still interesting to me: short relative strong , long +long  on   fxtrade platformpic.twitter.com/KojFxcyeIh",0,0
2016-06-22,"Added another   @ 402",0,0
2016-06-22,"Ah - I see others talking about   too - well, the massive drop in grains had to attract attention! ",0,0
2016-06-22,"CHICAGO apertura diurno   +3,31 (419,66)  +0,79 (156,79)  +1,84 (170,29)     Reuters",0,1
2016-06-22,"CHICAGO cierre diurno   +2,48 (409,38)  -1,28 (154,72)  +0,09 (168,54)     Reuters",2,0
2016-06-22,"The Daily Shot And Data - June 22, 2016           ",0,0
2016-06-22,"The Daily Shot And Data - June 22, 2016            ",0,0
2016-06-22,"Weak or week.  This week it was weak.   near TL up support (from recent lows) pic.twitter.com/7xN9hVF27o",0,0
2016-06-23,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-06-23,":still interesting to me: short relative strong , long +long  on   fxtrade platformpic.twitter.com/KojFxcyeIh",0,0
2016-06-23,"CHICAGO apertura diurno   -1,84 (415,99)  -2,56 (152,17)  -0,09 (168,45)     Reuters",1,1
2016-06-23,"CHICAGO cierre diurno   -4,78 (413,14)  -2,26 (152,46)  -1,65 (166,89)     Reuters",0,1
2016-06-24,"Can  print  ?",0,0
2016-06-24,"CHICAGO cierre diurno   -7,90 (405,24)  -1,08 (151,38)  +0,18 (167,08)     Reuters",0,0
2016-06-25,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-06-25,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-06-26,"I beat 96% of people trading , ranking . Wicked hella good! The Trading Game:  ",0,0
2016-06-27," up 0.8% to 21.50 after bullish cycle setup     ",0,0
2016-06-27,"/F. Taking a long. Stop under most recent low.  pic.twitter.com/hW0ZdQrrfl",0,0
2016-06-27,"CHICAGO apertura diurno   +8,27 (413,51)  +1,08 (152,46)  -0,18 (166,89)     Reuters",2,0
2016-06-27,"CHICAGO cierre diurno   +11,02 (416,26)  +0,30 (151,67)  -2,94 (164,14)     Reuters",3,1
2016-06-27,"Grain ETN  dropped 3.29 (9.0%) last week, falling below 20-dMA; Short term momentum trending down.   pic.twitter.com/6Ull7sBQbb",0,0
2016-06-27,"it is pop  time",0,0
2016-06-27,"New Post - ""US Corn Weekly Outlook: Up Against A Surging Dollar""    by   pic.twitter.com/pfHzfEq9ZW",12,8
2016-06-28,"/F . 350-375 solid support. Last week was down on lower than avg volume. 200 dma tap as well .twitter.com/pCsgJkdt5A",0,0
2016-06-28,": long  in  terms",0,0
2016-06-28,"CHICAGO cierre diurno   +6,43 (422,69)  +0,00 (151,67)  -0,37 (167,99)     Reuters",1,0
2016-06-28,"China sold 440,664 MT of reserve corn at auction today. A total of 1.2 MMT was offered. ",0,0
2016-06-28,"Do you know that  Value for  is   ",0,0
2016-06-28,"Gains Over 2500% In one Trade Subscribe Here!      ",0,0
2016-06-28,"I beat 80% of people trading , ranking . I should do this for real! The Trading Game:  ",0,0
2016-06-28,"I beat 91% of people trading , ranking . Wicked hella good! The Trading Game:  ",0,0
2016-06-28,"Shipment of 25,000 MT corn to Algeria from Argentina by Glencore at freight rate 20$/ton (double US cost) ",0,0
2016-06-28,"U.S. Corn Weekly Outlook: Traders Eye Dollar & Weather -    by    pic.twitter.com/5GczHCxTEN",8,4
2016-06-29," : short  long  spread  via  fxTrade platform",0,0
2016-06-29," You have  or  on any watch lists?",0,0
2016-06-29,"Agriculture Markets Report - June 29, 2016         ",2,0
2016-06-29,"Argentine farmers have 'Corn Fever' as 2016/17 season approaches  -   ",0,0
2016-06-29,"CHICAGO apertura diurno   -3,40 (417,73)  -1,67 (150,00)  -0,92 (162,12)     Reuters",1,0
2016-06-29,"CHICAGO cierre diurno   -2,20 (420,49)  -4,92 (146,75)  -4,68 (163,31)     Reuters",0,0
2016-06-29,"Corn Has Fallen Too Low Too Early   ",0,1
2016-06-29,"Lots of Green in Ag sector:  +0.4%  +1.0%  +0.4%  +1.0%  +5.0%  +1.1% exception   both down -1.0%",0,0
2016-06-30,"   monthly    .twitter.com/vdYzRuK6QG",0,0
2016-06-30,"  Downward trend on    - down -6.07% rel to S&amp;P in 2 via ↙  pic.twitter.com/yx2e3dJhG6",1,0
2016-06-30,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-06-30," future monthly  pic.twitter.com/IG7zkbWVdG",0,0
2016-06-30," Markets Report - June 30, 2016         ",0,0
2016-06-30,"Agriculture Markets Report - June 29, 2016        ",0,0
2016-06-30,"Agriculture Markets Report - June 29, 2016         ",0,0
2016-06-30,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,  ",0,0
2016-06-30,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,   ",0,0
2016-06-30,"CHICAGO apertura diurno   -1,38 (417,64)  -0,10 (148,62)  +1,29 (164,60)     Reuters",2,0
2016-06-30,"CHICAGO cierre diurno   +12,40 (431,42)  -4,82 (143,90)  +0,37 (163,68)     Reuters",3,1
2016-06-30,"Corn lower, beans higher after USDA data      ",0,0
2016-06-30,"Downward trend on    - down -6.07% rel to S&P in 2 days -  pic.twitter.com/e7BXhSjTGx",0,0
2016-06-30,"RT MarketCurrents: Corn lower, beans higher after USDA data      , ",0,0
2016-06-30,"SoyBeans Ka-Booom!       ",0,0
2016-06-30,"The Daily Shot And Data - June 30, 2016              ",0,0
2016-06-30,"The Daily Shot And Data - June 30, 2016               ",0,0
2016-07-01," : short (relative high)  against long (relative low)  ",0,0
2016-07-01," Markets Report - July 1, 2016        ",0,0
2016-07-01," Markets Report - July 1, 2016         ",1,0
2016-07-01," Markets Report - June 30, 2016         ",2,0
2016-07-01,"CHICAGO apertura diurno   -2,39 (429,03)  -1,48 (142,42)  -4,50 (159,27)     Reuters",3,0
2016-07-01,"CHICAGO cierre diurno   -3,67 (427,75)  -2,17 (141,73)  -5,60 (158,07)     Reuters",1,0
2016-07-01,"Grains under pressure for higher stocks and good weather, so is very difficult to find a reason to be long right now.  ",0,1
2016-07-01,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-01,"The Daily Shot And Data - July 1, 2016       ",0,0
2016-07-01,"The Daily Shot And Data - July 1, 2016        ",0,0
2016-07-01,"The Daily Shot And Data - June 30, 2016               ",1,0
2016-07-02,"  Did not get the Brexit is good memo. watching for possible bounce and doubl  ",0,0
2016-07-02,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-02," chart: Did not get the Brexit is good memo.  ",0,1
2016-07-02," here's what I have for  quarterly starting to look good monthly and weekly say new lows maybe pic.twitter.com/G5Z8n8ML3h",1,2
2016-07-02," Markets Report - July 1, 2016        ",0,0
2016-07-02,"Did not get the Brexit is good memo   ",0,0
2016-07-02,"Did not get the Brexit is good memo    ~ via  ",0,0
2016-07-02,"Do you know that  price for  is   ",0,0
2016-07-02,"Downward trend on    - down -14.4% in 18 days -  pic.twitter.com/YyHLeIIVXp",0,0
2016-07-02,"New Post - ""U.S. Corn Market Outlook: Prices Hit By USDA Reports""    by   pic.twitter.com/RmEj8tvdgW",9,6
2016-07-03," /F nearing 350 support. I'd take a stab at it if it got to 325. Until it sets up just watchingpic.twitter.com/K1rFiiMdnE",0,1
2016-07-03,"CORN Teucrium Corn Fund Filings See Here      .TO ",0,1
2016-07-03,"My latest: No Bottom For CORN  -   ",0,0
2016-07-03,"NKE Nike Inc. Volume See Here       ",0,0
2016-07-03,"No Bottom For CORN   ",0,0
2016-07-03,"U.S. Corn Market Review: USDA Reports Catch Traders By Surprise -    by   pic.twitter.com/E3dLv5A2BW",4,1
2016-07-04,"  Testing a crucial support area right now  ",0,0
2016-07-04," pairstrade : short  long  spread",0,0
2016-07-04,"Btw,  Per Share for  is  it's 0% of the price  ",0,0
2016-07-04,"Commented on No Bottom For CORN   ",0,1
2016-07-04,"CORN Cree, Inc. 52Wk Low See Here     .V  ",0,0
2016-07-04,"Do you know that  price for  is   ",1,0
2016-07-04,"EFL.TO Elite Pharmaceuticals, Inc. Last Trade See Here    .TO   ",0,0
2016-07-04,"Next:  Testing a crucial support area right now! Use  to request the next chart!pic.twitter.com/OX111J7VX5",0,0
2016-07-04,"Wondering about  indicator for ? The Short Ratio is 0%  ",1,0
2016-07-05,"   Corn making a nice hammer off major support level today while being oversold. Bullish ",0,0
2016-07-05,"   Corn making a nice hammer off major support level today while being oversold.pic.twitter.com/eDlIPblUGI",0,0
2016-07-05,"   If I'm right about corn, I'll be the first place you'll hear about it. All-time low since ETF inception, 19.46",0,0
2016-07-05,"  Bottom? ",0,0
2016-07-05," out evenpersonally needed to see more volume reversal to holdstill watching",0,0
2016-07-05," whacked   caned ",0,1
2016-07-05,"Bottoming fishing  .63",0,0
2016-07-05,"CHICAGO apertura diurno   -9,74 (418,01)  -4,82 (136,91)  -2,66 (155,41)     Reuters",2,0
2016-07-05,"CHICAGO cierre diurno   -19,93 (407,81)  -3,64 (138,09)  +1,19 (159,27)     Reuters",0,0
2016-07-05,"China sold 203,369 mt of reserve Corn at auction today. A total of 2.242 mmt was offered. ",0,0
2016-07-05,"Damn.  and  are affected by the same drivers. My long corn went up and down. Would have had more purchase in soyabeans",0,0
2016-07-05,"Downward trend on    - down -8.89% rel to S&P in 8 days -  pic.twitter.com/Rx2DbjAUhd",0,0
2016-07-05,"Grains- Second Quarter 2016 review and the outlook for Q3          ",0,0
2016-07-05,"Grains Second Quarter 2016 Review And The Outlook For Q3   ",0,0
2016-07-05,"Grains Second Quarter 2016 Review And The Outlook For Q3             ",0,1
2016-07-05,"so what's the deal with ?  did the world stop eating?",0,0
2016-07-05,"Unwind: There's a Bloodbath Taking Place in Commodities Today - Trading with The Fly      ",2,5
2016-07-06,"  has been shucked the last 12 sessions, near a Measured Move. to the downside  ",0,0
2016-07-06,"  vs   both at some pretty solid lows crop can't be that good can it? ",0,0
2016-07-06," chart: has been shucked the last 12 sessions, near a Measured Move.  ",1,1
2016-07-06,"Because .8255 was  78.6% retrace from  to .75 low in 2000. Weekly tested a pricing band pic.twitter.com/0ss7bHaYfr",0,0
2016-07-06,"Buying some  with  Dec  1/2 starter pos. ",0,0
2016-07-06,"CHICAGO apertura diurno   -9,28 (398,54)  -3,74 (134,35)  -4,13 (155,13)     Reuters",2,0
2016-07-06,"Global Unease Builds As Bonds Soar - Bezek's Daily Briefing        ",0,1
2016-07-06,"has been shucked the \u2026   ",0,0
2016-07-06,"I don't want to advocate buying   too soon. Just note that short term, could bounce given a l'il pos div. But use caution.",0,1
2016-07-06,"Lot going on in this monthly  chart for . Main note, still bullish 8255 w/ potential for another rallypic.twitter.com/ZeH8hIhTs9",0,1
2016-07-06,"Pattern choppy but potential to be corrective,   can be at/near a big low, so long as 825pic.twitter.com/bYmfuCSWqr",0,0
2016-07-06,"The Daily Shot And Data - July 6, 2016           ",0,0
2016-07-06,"The Grains Continue to Circle Down the Drain, Here's Why - Trading with The Fly    ",1,1
2016-07-06,"Yellow  and popped yellow  !",0,0
2016-07-07,"    Why is it already trading 4x avg. volume at all time lows?",0,0
2016-07-07,"  interesting day. (Also support  if needed.) As I showed this a.m bullish 83 for another rally.pic.twitter.com/tI7veprjUx",0,1
2016-07-07,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-07,"  made an hourly/4-hour IHS, hit target, & dropped. Don't know if lower low comes. .83 the monthly Fib.pic.twitter.com/PgApJGSPrC",0,0
2016-07-07," December 2016, Indicators Gave a Sell at , But Now    FOLLOW MEpic.twitter.com/swvcKnFVRm",0,0
2016-07-07,"CHICAGO apertura diurno   -3,86 (400,83)  +3,15 (137,60)  +2,94 (160,28)     Reuters",2,0
2016-07-07,"CHICAGO cierre diurno   -18,74 (385,95)  +0,10 (134,55)  -1,10 (156,33)     Reuters",0,0
2016-07-07,"I think wheat & corn will rally here, but I'll stay away from  metals & soybeans. sell  & buy    ",0,0
2016-07-07,"If   holds above .83, next big rally should occur over a multi-month/multi-year period, initial aim ~; will see.",0,0
2016-07-07,"Pattern of moves up & down after   prior test - fugly, but initial moves can be. Leaning bullish > .83",0,0
2016-07-07,"Showed many charts on   last night - actually real bullish potential so long as 8255pic.twitter.com/5rciUHlbyF",0,0
2016-07-07,"So as I tweeted previously,   needs stay above .83 for potential next & higher leg up, long-term basis. ",0,0
2016-07-07,"The Daily Shot And Data - July 6, 2016           ",0,0
2016-07-07,"The Daily Shot And Data - July 7, 2016 -               ",0,0
2016-07-07,"The Daily Shot And Data - July 7, 2016 -                ",0,0
2016-07-08,"  Volume coming out with open interest  ",0,0
2016-07-08," | Even this sucker bounced today. pic.twitter.com/kwnmpkjEbL",0,0
2016-07-08," poor row crop farmers, zhet or go blind!",0,0
2016-07-08,"CORN Teucrium Corn Fund Short Sales See Here       ",0,0
2016-07-08,"Do you know that  price for  is   ",1,0
2016-07-08,"Good example why it's helpful to trade across asset types.   is now interesting long >key Fib .83 ",0,0
2016-07-08,"GSS Golden Star Resources Ideas See Here       ",0,0
2016-07-08,"Interesting. I don't chart wheat, but  . Pos div, & bullish >yrly Fib 78.6% level of .83pic.twitter.com/uEPuqetF4b",2,0
2016-07-08,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-08,"SU Coeur D Alene Mines Corp. Company Info See Here     .TO  ",0,0
2016-07-08,"Unicorn Bay rating for  is 2.21 out of 5.  ",0,0
2016-07-08,"Wondering about risks of ? The 21-day volatility is 6.87%  ",0,0
2016-07-08,"XME PowerShares DB Commodity Index Tracking Fund Stock Forum See Here       ",0,0
2016-07-09,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-09,"No Bottom For ;             ",1,0
2016-07-10,"  is bouncing off it's YearlyS1 pivot. Pivots predict where price will turn.pic.twitter.com/tLu8dg8xzz",0,4
2016-07-10,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-10,"!  false breakdown in  ??   ",0,0
2016-07-10,"AMGN Biogen Inc. E.P.S. See Here       ",0,0
2016-07-10,"Check out my new blog post on    ZW_F - ",1,5
2016-07-10,"CORN Ambev SA Tick See Here       ",0,0
2016-07-10,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-10,"New Post - ""U.S. Corn Outlook: Is 2016 Crop As Good As 2014?""    by   pic.twitter.com/frJWTcLXOa",10,8
2016-07-10,"The July   contract went from a high at the Yr1 pivot to a low on the Ys1 pivot. Price moves Pivot2Pivot! pic.twitter.com/E3vMLnZR65",2,6
2016-07-11,"   ",0,1
2016-07-11,"   Filling my basement with popcorn at the bottom.",0,0
2016-07-11,"  Nice breakout Friday and follow through today looking for 385+ pic.twitter.com/O2iZVZt8xm",0,0
2016-07-11,"  pulled back, happens. I can't rule out a lower low, but it has favorable chart. Big pic bullish > .83pic.twitter.com/Chj4kudqo5",0,1
2016-07-11," Teucrium C Correlation Histogram    Risk Man",0,0
2016-07-11," To Open At All Time Highs After Japan Soars,  Plunges On JPY10 Trillion Stimulus     ",0,0
2016-07-11," To Open At All Time Highs After Japan Soars,  Plunges On JPY10 Trillion Stimulus      ",0,0
2016-07-11," You convinced me. Long  today, .60.",0,0
2016-07-11,"CHICAGO apertura diurno   +4,13 (402,12)  -0,20 (139,57)  +1,10 (160,92)     Reuters",2,0
2016-07-11,"CHICAGO cierre diurno   -2,30 (395,69)  -2,66 (137,11)  -1,65 (158,17)     Reuters",3,1
2016-07-11,"Grain ETN  fell 1.03 (3.21%) last week, remains below 20dMA; S/T momentum indicators trending down.   pic.twitter.com/KOWjvLhtH7",0,0
2016-07-11,"Updated Sentiment Indicator For Corn (ETF: , Futures: ) - NEUTRAL.  pic.twitter.com/vtMaZDag8f",0,0
2016-07-11,"You and Bama were taking sides a couple weeks ago. He liked , you liked . I just like your tweets more than Bama's.",0,1
2016-07-12,"  and there's the bottom to trade off of :)   ",0,0
2016-07-12,"  Look out.",0,2
2016-07-12," Markets Report - July 12, 2016         ",2,0
2016-07-12," Thank God for  ramp. Saved my ass.",0,2
2016-07-12,"CHICAGO apertura diurno   +5,14 (400,83)  -1,08 (136,02)  -1,56 (156,60)     Reuters",3,0
2016-07-12,"CHICAGO cierre diurno   +9,28 (404,97)  +1,57 (138,68)  +2,94 (161,10)     Reuters",3,0
2016-07-12,"Downward trend on      - down -13.44% in 1 month -  pic.twitter.com/Xvl9uQt9lL",0,0
2016-07-12,"Explore  numbers and pros and cons for   ",0,0
2016-07-12,"Great info from  on sulfur deficiency.   ",0,1
2016-07-12,"Maybe a double bottom forms on   ",0,0
2016-07-12,"MB: Operators expected an improvement of the crop rating, confirmed by yesterday evening＊s USDA report   ",0,0
2016-07-12,"The End Of The U.S.  Boom, And What It Means For          ",1,0
2016-07-12,"The Market Sentiment Of Corn (ETF: , Futures: ) Is Rated NEUTRAL.  pic.twitter.com/HYKC4NhNli",0,0
2016-07-13,"  -ed. pic.twitter.com/p3oV9oi7TG",0,1
2016-07-13,"  now back over the 10dma 345 held once again pic.twitter.com/bdXsRozbWP",0,0
2016-07-13," brings up all the grains.  and  kings of the metals.  and derivates down but  shines.  rally is strong.",0,0
2016-07-13," buying the front month 375/380 bull call spread for  / contract risk  ",0,0
2016-07-13," having a good day.  Looking forward to eating a few dozen ears soon.  Lots of rain hereyou can hear it growing.",0,0
2016-07-13," Markets Report - July 12, 2016        ",0,0
2016-07-13," Markets Report - July 12, 2016         ",0,0
2016-07-13,"CHICAGO apertura diurno   +8,45 (376,68)  +4,04 (142,72)  +2,94 (164,04)     Reuters",4,0
2016-07-13,"CHICAGO cierre diurno   +7,53 (412,50)  +3,84 (142,52)  +0,46 (161,56)     Reuters",2,0
2016-07-13,"CORN Bank Of America Corp. Ideas See Here       ",0,0
2016-07-13,"CORN Chipotle Mexican Grill Inc. Last Price See Here     .TO  ",0,0
2016-07-13,"CORN Coeur D Alene Mines Corp. Stock Forum See Here       ",0,0
2016-07-13,"DUST Elite Pharmaceuticals, Inc. Day Low See Here       ",0,0
2016-07-13,"IONS Agilent Technologies, Inc. Current Price See Here       ",0,0
2016-07-13,"my 2 summer trades  and ",0,0
2016-07-14,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-14," up 1.0% to 20.50 bullish at a cycle bottom     ",0,0
2016-07-14,"""What has happened in the past will happen again, and again, and again."" J. Livermore.      ",0,0
2016-07-14,"BX EnCana Corp. E.P.S. See Here       ",0,0
2016-07-14,"Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher ,  ",0,0
2016-07-14,"Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher ,   ",0,0
2016-07-14,"CHICAGO apertura diurno   +2,30 (414,79)  +2,95 (145,47)  +1,65 (163,22)     Reuters",3,0
2016-07-14,"CHICAGO cierre diurno   -14,33 (398,17)  -1,67 (140,85)  -2,11 (159,45)     Reuters",1,0
2016-07-14,"IBB VanEck Vectors Gold Miners ETF Exchange See Here       ",0,0
2016-07-14,"Still rather be long  v   can hurt you more",0,0
2016-07-14,"TGD CVR Refining, LP Summary See Here       ",0,0
2016-07-15,"5 Factors Supporting The Corn Market   ",1,0
2016-07-15,"CHICAGO apertura diurno   +3,49 (401,66)  -0,79 (140,06)  -1,56 (157,89)     Reuters",2,0
2016-07-15,"CHICAGO cierre diurno   -4,13 (394,04)  -2,17 (138,68)  -3,40 (156,05)     Reuters",0,0
2016-07-15,"Hedge Funds Have Been Killing It In The 30-Year Bond   ",0,0
2016-07-15,"Hedge Funds Have Been Killing It In The 30-Year Bond       ",0,0
2016-07-15,"Hedge Funds Have Been Killing It In The 30-Year Bond             ",2,0
2016-07-15,"SAlphaTrending: Hedge Funds Have Been Killing It In The 30-Year Bond           ",2,0
2016-07-15,"Short  stock. Short  stock and Aug 19  Calls. Long  stock",0,0
2016-07-16,":The Latest Sentiment Indicator For Corn (ETF: , Future ) - NEUTRAL. Http://Investup.Comspic.twitter.com/Ye17nmkwTw",0,0
2016-07-16,"Grain Complex: Shortage, Speculation, And Surplus   ",0,0
2016-07-16,"Grain Complex: Shortage, Speculation, And Surplus      ",1,1
2016-07-17,"  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!!   ",0,0
2016-07-17,"CORN American Water Works Co. Inc. Market Cap See Here       ",0,0
2016-07-17,"Learning a winning stock trading strategy is EASY with Tim Sykes     ",0,0
2016-07-17,"New Post - ""U.S. Corn Weekly Update & Price Outlook""     by   .twitter.com/1A6UtpFVc5",8,5
2016-07-18,"    Added 1/3 position in  because everything is better than cash.  And I like my corn.",0,0
2016-07-18,"   This stock trader is in it 2 win it - he wants U right along with him *FREE TRIAL* !!   ",0,0
2016-07-18," & Company Has 28% Downside            ",1,0
2016-07-18," Aug 20 Call Buyer +3,000 .65",1,2
2016-07-18," UNUSUAL Calls Activity",0,1
2016-07-18,"Back for the Open but breakfast first!       .twitter.com/GZNu7nBgA0",0,0
2016-07-18,"CHICAGO apertura diurno   -6,43 (387,61)  -1,08 (137,60)  -1,19 (154,86)     Reuters",1,0
2016-07-18,"CHICAGO cierre diurno   +3,49 (394,96)  +1,87 (140,55)  +1,75 (157,80)     Reuters",4,0
2016-07-18,"Grain ETN  added 0.72 (2.32%) last week, remains below 20dMA; S/T momentum indicators trending up.   pic.twitter.com/1wqX02OYwm",0,0
2016-07-18,"IPOs and Transactions: July 11 每 15  > FULL LIST >       FULL LIST > ",0,0
2016-07-18,"Nice   ",0,2
2016-07-18,"Some option flow from today          ",1,1
2016-07-18,"U.S. Corn Weekly Review and Futures Outlook -   by   .twitter.com/0S0qsQshhM",3,4
2016-07-19,"         ",0,0
2016-07-19,"      Corn futures fell nearly 1%  USDA states U.S. crop way above expectations  ",0,0
2016-07-19,"      Looks like New lows on Grains Esp   ",0,0
2016-07-19,"   Teucrium Corn Fund   Correlation Histogram Share Database Information is provided ※",0,0
2016-07-19,"  drop gives potential good reentry point soon enough - just set up trade appropriately. Needs stay 83pic.twitter.com/Eg4mrfTCEw",0,0
2016-07-19,": In ",0,0
2016-07-19,"Better to trade  than  for the precise gap risk we witnessed today how oh how can you control gap risk of a future is beyond me",0,0
2016-07-19,"CHICAGO apertura diurno   -8,17 (386,78)  -3,84 (136,71)  -3,12 (154,68)     Reuters",2,0
2016-07-19,"CHICAGO apertura diurno   -8,17 (386,78)  -3,84 (136,71)  -3,12 (154,68)     Reuters gracias ",0,0
